time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
43.861000,0.2777,0.0348,-1.1368,1.171
43.865000,0.3023,-0.0583,-1.1033,1.145
43.870000,0.3056,-0.1180,-1.0501,1.100
43.875000,0.2589,-0.1418,-0.8950,0.942
43.880000,0.1705,-0.1608,-0.6795,0.719
43.885000,0.1125,-0.1226,-0.4373,0.468
43.890000,-0.0038,-0.1250,-0.2447,0.275
43.895000,-0.0171,-0.0964,-0.1481,0.178
43.900000,0.0796,-0.0618,-0.0755,0.126
43.905000,0.1403,-0.0345,0.0986,0.175
43.910000,0.1315,-0.0443,0.1791,0.227
43.915000,0.0747,0.0094,0.1806,0.196
43.920000,-0.0037,0.0976,0.1474,0.177
43.925000,-0.1074,0.1463,0.1525,0.237
43.930000,-0.3440,0.1089,0.1816,0.404
43.935000,-0.5483,0.0943,0.1676,0.581
43.958000,-0.6999,0.0211,0.2219,0.735
43.958000,-0.7727,-0.0363,0.2570,0.815
43.959000,-0.7258,-0.0436,0.2862,0.781
43.959000,-0.6084,-0.0149,0.2915,0.675
43.959000,-0.4001,-0.0197,0.2584,0.477
43.964000,-0.1478,-0.0916,0.1979,0.263
43.969000,0.1043,-0.0868,0.2117,0.251
43.974000,0.3417,-0.0329,0.1574,0.378
43.979000,0.5191,-0.0115,0.0529,0.522
43.983000,0.5816,-0.0259,0.0420,0.584
43.989000,0.5544,-0.0809,-0.0287,0.561
43.993000,0.3946,-0.0750,-0.0659,0.407
43.998000,0.2016,0.0278,-0.1054,0.229
44.004000,0.0531,0.0456,-0.1916,0.204
44.009000,-0.0032,0.0681,-0.2732,0.282
44.014000,-0.0497,0.0775,-0.3536,0.365
44.019000,-0.0219,0.0927,-0.4305,0.441
44.024000,0.0765,0.0613,-0.5649,0.573
44.028000,0.2094,0.0119,-0.6984,0.729
44.033000,0.3073,0.0128,-0.7376,0.799
44.040000,0.3058,-0.0186,-0.7700,0.829
44.044000,0.1932,-0.0477,-0.7264,0.753
44.048000,-0.0042,-0.0349,-0.6772,0.678
44.053000,-0.1774,-0.0102,-0.6168,0.642
44.058000,-0.3386,0.0682,-0.5703,0.667
44.063000,-0.5463,0.1297,-0.5327,0.774
44.067000,-0.6638,0.1683,-0.4335,0.811
44.078000,-0.7789,0.1304,-0.3647,0.870
44.080000,-0.7290,0.1080,-0.2902,0.792
44.083000,-0.6197,0.0905,-0.2583,0.677
44.110000,-0.5312,0.0968,-0.1979,0.575
44.111000,-0.4762,0.0972,-0.1424,0.506
44.111000,-0.4069,0.0927,-0.1112,0.432
44.111000,-0.2672,0.0201,-0.0575,0.274
44.112000,-0.1050,-0.0667,-0.0244,0.127
44.112000,-0.0315,-0.0996,0.0255,0.108
44.119000,-0.0239,-0.0907,0.1184,0.151
44.122000,0.0147,-0.0518,0.2099,0.217
44.127000,0.1226,-0.1158,0.3360,0.376
44.132000,0.3463,-0.1833,0.4420,0.591
44.138000,0.6033,-0.2638,0.4524,0.799
44.143000,0.7276,-0.2642,0.4140,0.878
44.146000,0.7154,-0.2082,0.4083,0.850
44.151000,0.6267,-0.0555,0.4662,0.783
44.157000,0.5201,0.0480,0.5436,0.754
44.162000,0.3629,0.1145,0.6179,0.726
44.167000,0.1581,0.0637,0.6496,0.672
44.171000,-0.0322,0.0274,0.6817,0.683
44.177000,-0.1030,-0.0255,0.6188,0.628
44.181000,-0.2036,-0.0627,0.5217,0.564
44.187000,-0.2934,-0.0605,0.3997,0.500
44.192000,-0.3280,-0.0415,0.2590,0.420
44.196000,-0.3196,-0.0524,0.2059,0.384
44.201000,-0.3077,-0.0381,0.1506,0.345
44.209000,-0.2698,-0.0598,0.0714,0.285
44.211000,-0.2188,-0.0263,0.0785,0.234
44.217000,-0.1883,-0.0169,0.0366,0.193
44.234000,-0.1233,-0.0241,-0.0305,0.129
44.235000,-0.0333,-0.0135,-0.0736,0.082
44.235000,0.0420,-0.0291,-0.1406,0.150
44.235000,0.0310,-0.0555,-0.2063,0.216
44.241000,0.0630,0.0114,-0.2565,0.264
44.245000,0.0662,0.0723,-0.2900,0.306
44.250000,0.0501,0.0900,-0.2747,0.293
44.255000,0.0805,0.0683,-0.2320,0.255
44.260000,0.0426,-0.0395,-0.1631,0.173
44.265000,-0.0239,-0.0994,-0.1290,0.165
44.270000,-0.1009,-0.1245,-0.1070,0.193
44.276000,-0.0989,-0.0743,-0.0532,0.135
44.280000,-0.1171,-0.0217,-0.0246,0.122
44.285000,-0.2056,0.0451,-0.0441,0.215
44.291000,-0.1553,0.0687,-0.0253,0.172
44.295000,-0.1064,0.0684,-0.0845,0.152
44.300000,0.0260,0.0729,-0.0947,0.122
44.308000,0.1677,0.0798,-0.2007,0.273
44.310000,0.3116,0.0591,-0.2376,0.396
44.315000,0.4317,-0.0560,-0.3236,0.542
44.320000,0.4476,-0.1255,-0.3379,0.575
44.331000,0.4754,-0.0850,-0.2936,0.565
44.332000,0.4803,-0.0528,-0.2147,0.529
44.334000,0.3559,-0.0458,-0.2354,0.429
44.340000,0.3969,-0.0772,-0.7264,0.831
44.346000,0.0541,0.1580,-0.9249,0.940
44.350000,-1.0724,0.2183,0.5507,1.225
44.355000,0.0916,-0.6312,0.5998,0.875
44.359000,0.4154,-0.1633,0.1613,0.475
44.365000,0.3411,0.3195,0.1971,0.507
44.370000,0.1222,0.2183,0.0894,0.266
44.374000,0.0001,0.0659,-0.0914,0.113
44.379000,-0.0225,0.0882,0.2817,0.296
44.384000,-0.2141,0.1189,0.4621,0.523
44.389000,-0.3249,-0.0930,0.3448,0.483
44.394000,-0.3662,-0.3358,0.2826,0.572
44.399000,-0.3920,-0.3559,0.2623,0.591
44.404000,-0.2760,-0.3304,0.3404,0.549
44.409000,0.0223,-0.2727,0.3516,0.446
44.414000,0.2020,0.0086,0.3787,0.429
44.419000,0.1848,0.2715,0.2853,0.435
44.423000,0.2864,0.0810,0.2081,0.363
44.429000,0.3642,-0.1642,0.2542,0.474
44.433000,0.3223,-0.1689,0.2250,0.428
44.449000,0.3031,-0.1197,0.2571,0.415
44.451000,-0.0868,0.1937,0.1685,0.271
44.452000,0.2727,0.2725,-0.0826,0.394
44.454000,0.7550,-0.1282,-0.5702,0.955
44.478000,0.0596,-0.2546,-1.1168,1.147
44.479000,0.7566,-0.5353,-0.8157,1.235
44.480000,0.1945,-0.0159,-0.9603,0.980
44.480000,-0.6271,0.8160,-0.9510,1.401
44.480000,0.1878,0.7957,-0.6190,1.025
44.484000,1.0061,0.1632,-0.7383,1.259
44.489000,0.5267,-0.2678,-0.5927,0.837
44.492000,-0.2104,-0.5035,-0.3389,0.642
44.499000,-0.4637,-0.6156,-0.0713,0.774
44.503000,-0.7990,-0.4121,0.0893,0.903
44.508000,-1.3317,-0.0293,0.2077,1.348
44.513000,-1.7597,0.2848,0.3727,1.821
44.517000,-2.0596,0.5558,0.6190,2.221
44.522000,-2.0623,0.7106,0.7984,2.323
44.527000,-1.4864,0.6908,0.7916,1.820
44.532000,-0.5508,0.3924,0.4144,0.793
44.537000,0.1490,-0.0516,0.1515,0.219
44.542000,0.2318,-0.4832,-0.1973,0.571
44.547000,0.1064,-0.6033,-0.4382,0.753
44.552000,0.1078,-0.2437,-0.4363,0.511
44.566000,0.3668,0.1944,-0.3749,0.559
44.568000,0.5996,0.3032,-0.3280,0.748
44.569000,0.5650,0.1260,-0.2250,0.621
44.597000,0.3274,-0.0259,-0.1751,0.372
44.597000,0.2310,-0.0234,-0.1887,0.299
44.598000,0.1966,0.0677,-0.1069,0.234
44.598000,0.2781,0.1001,0.0060,0.296
44.598000,0.2876,0.0882,0.0770,0.311
44.598000,0.2435,-0.0588,0.0751,0.262
44.602000,0.0609,-0.1123,0.1748,0.216
44.606000,-0.2451,0.0089,0.2386,0.342
44.611000,-0.3085,0.1622,0.2906,0.454
44.616000,-0.0637,0.1325,0.2639,0.302
44.621000,-0.0377,0.1339,0.2242,0.264
44.626000,-0.2768,0.3170,0.0402,0.423
44.630000,-0.4787,0.4545,-0.0216,0.660
44.635000,-0.4966,0.4484,-0.0315,0.670
44.641000,-0.5099,0.3562,-0.1166,0.633
44.646000,-0.5283,0.1925,-0.1585,0.584
44.651000,-0.5399,-0.0439,-0.0844,0.548
44.665000,-0.6474,-0.2585,-0.0333,0.698
44.666000,-0.8244,-0.2348,-0.0648,0.860
44.667000,-0.9587,0.1201,0.0446,0.967
44.671000,-0.9225,0.4041,0.1145,1.014
44.694000,-0.8976,0.6758,0.1128,1.129
44.696000,-0.7739,0.6974,0.0741,1.044
44.696000,-0.4818,0.5563,0.1206,0.746
44.696000,-0.2153,0.2362,0.1831,0.368
44.697000,-0.1179,0.0121,0.2969,0.320
44.700000,-0.1521,0.0884,0.3249,0.369
44.705000,0.0885,-0.0290,0.4881,0.497
44.710000,0.3397,-0.2336,0.6551,0.774
44.715000,0.3696,-0.3816,0.7671,0.933
44.720000,0.2011,-0.1517,0.7633,0.804
44.725000,0.2085,0.2369,0.6595,0.731
44.731000,0.1321,0.3932,0.7760,0.880
44.736000,-0.2124,0.2421,0.8989,0.955
44.740000,-0.4674,-0.0594,0.9256,1.039
44.745000,-0.5014,-0.0173,1.0939,1.203
44.749000,-0.5059,-0.0900,1.0379,1.158
44.754000,-0.4093,-0.2640,0.9590,1.076
44.760000,-0.2318,-0.1951,0.8307,0.884
44.765000,-0.0093,0.0053,0.6374,0.637
44.769000,0.2310,0.0931,0.4592,0.522
44.777000,0.4592,-0.1098,0.3857,0.610
44.779000,0.4685,-0.3160,0.2597,0.622
44.785000,0.3465,-0.5530,0.1459,0.669
44.802000,0.1373,-0.7981,0.0546,0.812
44.802000,-0.0797,-1.1015,-0.0418,1.105
44.802000,-0.1528,-1.3914,-0.2006,1.414
44.803000,-0.1514,-1.4693,-0.3108,1.509
44.809000,-0.0134,-1.3392,-0.4910,1.426
44.814000,0.1000,-1.2129,-0.7793,1.445
44.819000,0.1539,-1.1800,-1.0921,1.615
44.824000,0.2500,-1.2477,-1.3305,1.841
44.828000,0.4336,-1.3943,-1.4877,2.085
44.833000,0.6342,-1.4416,-1.5290,2.195
44.839000,0.7167,-1.3933,-1.5862,2.230
44.843000,0.7390,-1.1861,-1.4786,2.035
44.848000,0.7140,-0.7785,-1.3546,1.718
44.853000,0.7158,-0.2973,-1.2440,1.466
44.859000,0.5923,0.3710,-1.1119,1.313
44.863000,0.3950,1.1843,-0.9439,1.565
44.868000,0.1883,1.8220,-0.7215,1.969
44.873000,-0.0065,2.2510,-0.4994,2.306
44.878000,-0.2884,2.3029,-0.3787,2.352
44.883000,-0.5450,1.9972,-0.3280,2.096
44.888000,-0.6619,1.3753,-0.3903,1.575
44.893000,-0.5607,0.6562,-0.5224,1.009
44.898000,-0.2592,0.1461,-0.6339,0.700
44.903000,0.1348,-0.0404,-0.6698,0.684
44.908000,0.5031,0.0149,-0.6686,0.837
44.913000,0.7218,0.2087,-0.5706,0.943
44.918000,0.8042,0.4094,-0.5195,1.041
44.933000,0.7265,0.4880,-0.4711,0.994
44.934000,0.5154,0.3799,-0.3681,0.739
44.935000,0.3109,0.2061,-0.1745,0.412
44.937000,0.1654,0.1115,0.0222,0.201
44.959000,0.1089,-0.0058,0.2893,0.309
44.960000,0.0323,-0.0859,0.5097,0.518
44.960000,-0.0394,-0.1371,0.6523,0.668
44.960000,-0.0571,-0.1321,0.7282,0.742
44.962000,-0.0677,-0.0912,0.8559,0.863
44.967000,-0.0223,-0.0767,0.9228,0.926
44.972000,0.0411,-0.0764,0.9675,0.971
44.977000,0.1319,-0.1085,1.0198,1.034
44.983000,0.2226,-0.1608,1.0330,1.069
44.988000,0.3505,-0.1605,1.0132,1.084
44.992000,0.4394,-0.1172,0.9616,1.064
44.997000,0.5873,-0.0933,0.9072,1.085
45.001000,0.6816,-0.0861,0.8129,1.064
45.007000,0.6711,-0.0719,0.7442,1.005
45.011000,0.6072,-0.0912,0.7299,0.954
45.016000,0.6370,-0.0951,0.7266,0.971
45.021000,0.5858,-0.1229,0.8060,1.004
45.031000,0.5194,-0.1722,0.8533,1.014
45.032000,0.4402,-0.2215,0.8387,0.973
45.036000,0.3708,-0.2708,0.7958,0.919
45.044000,0.3436,-0.2292,0.8135,0.912
45.045000,0.4370,-0.0980,0.7720,0.893
45.050000,0.5352,0.0378,0.7411,0.915
45.056000,0.6093,0.0443,0.6739,0.910
45.061000,0.6271,-0.0079,0.6614,0.911
45.065000,0.6378,-0.1496,0.6064,0.893
45.070000,0.5576,-0.2159,0.6556,0.887
45.075000,0.3401,-0.2462,0.7339,0.845
45.080000,-0.1174,-0.2083,0.7550,0.792
45.085000,-0.6029,-0.1550,0.8913,1.087
45.090000,-1.0021,-0.0826,1.0267,1.437
45.096000,-1.3058,-0.0114,1.1667,1.751
45.101000,-1.5067,0.0993,1.1848,1.919
45.106000,-1.6172,0.1548,1.0633,1.942
45.110000,-1.6554,0.1041,0.9012,1.888
45.115000,-1.5219,0.0510,0.7247,1.686
45.120000,-1.2768,-0.0233,0.4378,1.350
45.126000,-1.0253,-0.0605,0.1144,1.033
45.130000,-0.7410,-0.0114,-0.1367,0.754
45.135000,-0.4802,0.0724,-0.3256,0.585
45.143000,-0.2678,0.1155,-0.4833,0.564
45.144000,0.0128,0.1178,-0.5775,0.590
45.149000,0.2061,0.0759,-0.6155,0.654
45.154000,0.3065,0.0949,-0.6416,0.717
45.159000,0.4285,0.0588,-0.6451,0.777
45.164000,0.5957,-0.0071,-0.5186,0.790
45.169000,0.8035,-0.0992,-0.4191,0.912
45.174000,0.9541,-0.0789,-0.3726,1.027
45.179000,1.0945,0.0155,-0.3383,1.146
45.184000,1.1901,0.1238,-0.2863,1.230
45.189000,1.1705,0.1399,-0.3384,1.226
45.194000,1.1389,0.0529,-0.3715,1.199
45.199000,1.1654,-0.0366,-0.4260,1.241
45.204000,1.2414,-0.0865,-0.5203,1.349
45.209000,1.3754,-0.0971,-0.6219,1.513
45.214000,1.4427,-0.1233,-0.7501,1.631
45.219000,1.4499,-0.1185,-0.7854,1.653
45.224000,1.4090,-0.0457,-0.8285,1.635
45.229000,1.3354,0.0005,-0.9155,1.619
45.234000,1.2266,-0.0037,-0.9156,1.531
45.239000,1.0755,0.0268,-0.8637,1.380
45.248000,0.9813,0.0738,-0.7563,1.241
45.250000,1.0480,0.1362,-0.5621,1.197
45.254000,1.1725,0.1972,-0.5693,1.318
45.259000,1.2700,0.1792,-0.7454,1.483
45.264000,1.3788,0.1156,-0.7647,1.581
45.269000,1.5636,-0.0187,-0.7798,1.747
45.281000,1.9034,-0.1481,-0.8491,2.090
45.282000,1.9603,-0.1687,-0.7719,2.114
45.283000,1.7357,0.0329,-0.6033,1.838
45.288000,1.4618,0.1529,-0.4030,1.524
45.304000,1.2487,-0.1112,-0.1662,1.265
45.305000,1.1272,-0.4563,0.0127,1.216
45.305000,1.1557,-0.5990,0.1197,1.307
45.311000,1.3447,-0.5000,0.2443,1.455
45.312000,1.4028,-0.3428,0.2838,1.472
45.318000,1.3136,-0.1524,0.2420,1.344
45.323000,1.1526,0.0269,0.1957,1.169
45.327000,1.1013,0.0575,0.1843,1.118
45.332000,1.1079,-0.0865,0.2174,1.132
45.337000,1.0684,-0.1766,0.2831,1.119
45.342000,0.9028,-0.2008,0.3381,0.985
45.347000,0.6551,-0.1091,0.4532,0.804
45.352000,0.3553,-0.0689,0.5877,0.690
45.359000,0.0725,-0.0204,0.7634,0.767
45.363000,-0.1753,-0.0855,0.9253,0.946
45.372000,-0.3735,-0.1361,1.0066,1.082
45.372000,-0.5081,-0.2010,1.0490,1.183
45.377000,-0.4848,-0.2634,1.0670,1.201
45.381000,-0.4101,-0.2779,1.0092,1.124
45.387000,-0.2623,-0.2062,0.9440,1.001
45.398000,-0.0549,-0.1646,0.9034,0.920
45.398000,0.1472,-0.1719,0.8720,0.901
45.401000,0.3919,-0.2174,0.9068,1.012
45.406000,0.6674,-0.3154,0.8610,1.134
45.411000,0.8710,-0.4600,0.8336,1.290
45.416000,0.9373,-0.4549,0.7636,1.292
45.421000,0.8918,-0.3100,0.7360,1.197
45.427000,0.8226,-0.1307,0.7197,1.101
45.432000,0.7024,0.0007,0.6264,0.941
45.437000,0.5419,0.0793,0.7135,0.899
45.442000,0.5837,-0.0048,0.6889,0.903
45.446000,0.5345,-0.3493,0.5636,0.852
45.451000,0.5490,-0.5213,0.4137,0.863
45.456000,0.6250,-0.5220,0.4051,0.910
45.461000,0.7814,-0.4319,0.4013,0.979
45.466000,0.8662,-0.3180,0.4385,1.022
45.471000,0.8412,-0.3201,0.4053,0.987
45.476000,0.5990,-0.2936,0.3330,0.746
45.480000,0.3178,-0.1199,0.3305,0.474
45.485000,0.0801,-0.0062,0.3575,0.366
45.502000,-0.2449,0.0154,0.5754,0.626
45.503000,-0.7166,-0.0681,0.9019,1.154
45.504000,-1.2393,-0.1897,1.2002,1.736
45.533000,-1.8074,-0.2141,1.4118,2.303
45.534000,-2.2641,-0.2049,1.4172,2.679
45.534000,-2.4522,-0.1452,1.3363,2.796
45.535000,-2.5046,-0.0819,1.2951,2.821
45.535000,-2.4694,-0.0842,1.1883,2.742
45.536000,-2.3327,-0.0898,0.9944,2.537
45.536000,-2.1164,0.0340,0.6736,2.221
45.541000,-1.8050,0.1662,0.4004,1.856
45.547000,-1.5825,0.2387,0.3410,1.636
45.550000,-1.5845,0.1893,0.3898,1.643
45.555000,-1.9578,0.0803,0.5408,2.033
45.561000,-2.4202,0.0064,0.6286,2.501
45.564000,-2.6692,-0.0410,0.5308,2.722
45.569000,-2.7419,-0.0211,0.3363,2.762
45.574000,-2.7467,0.0334,0.1615,2.752
45.579000,-2.6805,0.1300,0.0194,2.684
45.584000,-2.4496,0.1489,-0.1101,2.457
45.590000,-1.9090,0.0293,-0.2466,1.925
45.594000,-1.2357,-0.1233,-0.3437,1.289
45.600000,-0.6730,-0.1286,-0.3251,0.758
45.605000,-0.3720,-0.0154,-0.2384,0.442
45.610000,-0.2820,0.0893,-0.2332,0.377
45.614000,-0.2821,0.0518,-0.2819,0.402
45.619000,-0.3112,-0.0525,-0.3601,0.479
45.632000,-0.3466,-0.1363,-0.4944,0.619
45.632000,-0.3105,-0.1015,-0.6337,0.713
45.633000,-0.1950,-0.0535,-0.7480,0.775
45.640000,-0.1528,-0.0366,-0.7193,0.736
45.643000,-0.3143,-0.0579,-0.7568,0.821
45.649000,-0.4842,-0.0217,-0.8341,0.965
45.653000,-0.6086,0.0611,-0.8533,1.050
45.659000,-0.6245,0.1761,-0.9567,1.156
45.663000,-0.4998,0.1858,-0.9885,1.123
45.668000,-0.2648,0.0820,-0.9309,0.971
45.673000,-0.0161,-0.0766,-0.8894,0.893
45.678000,0.2774,-0.0747,-0.8556,0.903
45.683000,0.5419,-0.0274,-0.8929,1.045
45.688000,0.7511,-0.0423,-0.9270,1.194
45.694000,0.8836,0.0156,-0.9665,1.310
45.697000,1.0496,0.0113,-0.9373,1.407
45.702000,1.0843,-0.0839,-0.9266,1.429
45.710000,0.9531,-0.1336,-0.9822,1.375
45.712000,0.7718,-0.0159,-0.9114,1.194
45.719000,0.6062,0.0849,-0.7554,0.972
45.724000,0.4922,0.0302,-0.7316,0.882
45.747000,0.4287,-0.0437,-0.7814,0.892
45.748000,0.3448,-0.0519,-0.8568,0.925
45.749000,0.2065,-0.0290,-0.9850,1.007
45.749000,0.1771,-0.0014,-1.0871,1.101
45.750000,0.2382,-0.0145,-1.1311,1.156
45.754000,0.3798,-0.0084,-0.9878,1.058
45.758000,0.4350,0.0132,-0.8130,0.922
45.762000,0.2441,0.0203,-0.6436,0.689
45.767000,-0.0371,-0.0096,-0.4053,0.407
45.772000,-0.2665,-0.0491,-0.1901,0.331
45.777000,-0.3235,-0.0813,0.0845,0.344
45.782000,-0.2765,-0.1542,0.3027,0.438
45.787000,-0.2485,-0.1025,0.3881,0.472
45.792000,-0.2477,0.0244,0.3431,0.424
45.797000,-0.2707,0.1177,0.3282,0.441
45.802000,-0.3340,0.1607,0.2550,0.450
45.808000,-0.3960,0.0567,0.1892,0.443
45.812000,-0.3934,-0.1058,0.0425,0.410
45.817000,-0.4486,-0.1484,-0.0192,0.473
45.822000,-0.3990,-0.0379,0.0039,0.401
45.828000,-0.4012,0.0498,-0.0280,0.405
45.832000,-0.4740,0.0490,0.0645,0.481
45.837000,-0.5013,-0.0163,0.1358,0.520
45.851000,-0.4858,-0.0731,0.1759,0.522
45.852000,-0.4692,-0.0712,0.1562,0.500
45.853000,-0.4170,-0.0333,0.0842,0.427
45.878000,-0.3649,-0.0074,0.0711,0.372
45.878000,-0.1922,-0.0819,0.0821,0.224
45.879000,0.0650,-0.2566,0.0851,0.278
45.879000,0.2536,-0.4118,0.0263,0.484
45.879000,0.1965,-0.2750,-0.0991,0.352
45.880000,-0.0548,0.1224,-0.1588,0.208
45.885000,-0.3602,0.5276,-0.2747,0.695
45.890000,-0.5543,0.6144,-0.4194,0.928
45.896000,-0.6348,0.4297,-0.5137,0.923
45.901000,-0.6915,0.2298,-0.5782,0.930
45.906000,-0.8814,0.1843,-0.6214,1.094
45.911000,-1.0075,0.3422,-0.5504,1.198
45.915000,-1.0671,0.4795,-0.3988,1.236
45.920000,-0.9930,0.4756,-0.5548,1.233
45.925000,-0.8699,0.4741,-0.8434,1.301
45.930000,-0.6802,0.4821,-1.1121,1.390
45.935000,-0.4312,0.5390,-1.3560,1.522
45.943000,-0.1906,0.5408,-1.4379,1.548
45.945000,-0.0301,0.3871,-1.4273,1.479
45.950000,-0.0367,0.2359,-1.3040,1.326
45.955000,-0.2210,0.3109,-0.9164,0.993
45.972000,-0.4448,0.5554,-0.5561,0.903
45.973000,-0.6826,0.7027,-0.2324,1.007
45.973000,-0.8280,0.6730,-0.1182,1.074
45.974000,-0.7173,0.4437,-0.1392,0.855
45.979000,-0.2878,0.1884,-0.1708,0.384
45.984000,0.2319,0.0663,-0.1328,0.275
45.990000,0.7677,0.0663,-0.0804,0.775
45.994000,1.2811,0.0484,-0.0200,1.282
46.000000,1.7126,0.0425,0.0569,1.714
46.005000,2.1367,0.0019,0.2318,2.149
46.009000,2.4868,-0.0196,0.3647,2.513
46.014000,2.8110,-0.0124,0.5465,2.864
46.019000,3.0488,-0.0041,0.6916,3.126
46.024000,3.0928,0.0712,0.8359,3.205
46.029000,2.8786,0.1978,0.9638,3.042
46.034000,2.6022,0.3482,1.0637,2.833
46.039000,2.4871,0.4590,1.1007,2.758
46.044000,2.5044,0.4801,1.0944,2.775
46.049000,2.4021,0.5825,1.1377,2.721
46.054000,2.1936,0.7266,1.2007,2.604
46.068000,2.0047,0.9422,1.2657,2.551
46.070000,1.8441,1.1230,1.2946,2.518
46.071000,1.6232,1.1530,1.3309,2.395
46.097000,1.4986,0.9977,1.3229,2.234
46.097000,1.4663,0.7148,1.3458,2.115
46.097000,1.4879,0.4659,1.3387,2.055
46.097000,1.4512,0.2473,1.2576,1.936
46.098000,1.4290,0.1594,1.1143,1.819
46.098000,1.4543,0.1974,0.8849,1.714
46.104000,1.4874,0.3084,0.5598,1.619
46.108000,1.5840,0.4375,0.3386,1.678
46.112000,1.7787,0.5127,0.2819,1.872
46.119000,1.8409,0.5163,0.0788,1.914
46.123000,1.8230,0.4711,-0.2777,1.903
46.128000,1.7584,0.4715,-0.5919,1.914
46.133000,1.6720,0.4516,-0.9673,1.984
46.138000,1.4595,0.4411,-1.3719,2.051
46.143000,1.2344,0.4378,-1.6983,2.145
46.148000,1.1481,0.4832,-1.8826,2.257
46.153000,1.2335,0.4673,-2.0268,2.418
46.158000,1.3760,0.3853,-2.0393,2.490
46.162000,1.4430,0.1880,-1.9279,2.415
46.167000,1.4692,-0.0313,-1.8068,2.329
46.172000,1.5221,-0.1927,-1.8034,2.368
46.177000,1.6445,-0.3644,-1.9001,2.539
46.182000,2.0400,-0.4902,-1.9583,2.870
46.187000,2.6963,-0.5473,-1.9682,3.383
46.198000,3.4039,-0.6149,-1.9492,3.970
46.200000,3.9979,-0.5183,-1.9528,4.479
46.202000,4.2970,-0.3654,-1.9470,4.732
46.232000,4.2481,-0.3119,-1.7207,4.594
46.233000,3.9347,-0.3839,-1.2748,4.154
46.234000,3.3018,-0.5487,-0.8658,3.457
46.234000,2.6833,-0.8445,-0.6492,2.887
46.234000,2.1798,-0.9756,-0.3121,2.408
46.235000,1.8435,-0.9802,0.0549,2.089
46.236000,1.6584,-0.8478,0.2645,1.881
46.242000,1.4445,-0.7255,0.3946,1.664
46.246000,1.1937,-0.6743,0.4892,1.456
46.253000,1.0171,-0.6318,0.5434,1.315
46.256000,0.9207,-0.5862,0.6202,1.255
46.261000,0.8876,-0.5850,0.6534,1.248
46.266000,0.8291,-0.6509,0.6022,1.214
46.271000,0.8937,-0.6521,0.6590,1.288
46.276000,0.9245,-0.6676,0.6562,1.316
46.281000,0.9285,-0.6960,0.5128,1.269
46.286000,0.9865,-0.6465,0.3054,1.218
46.292000,1.0635,-0.4962,0.3282,1.219
46.296000,1.0734,-0.3386,0.4505,1.212
46.301000,0.9593,-0.2216,0.3690,1.051
46.305000,0.7008,-0.1473,0.4030,0.822
46.311000,0.5133,-0.1445,0.4717,0.712
46.316000,0.5425,-0.1602,0.3528,0.667
46.321000,0.7067,-0.1313,0.2563,0.763
46.335000,0.8051,-0.1342,0.2174,0.845
46.336000,0.7994,-0.1139,0.1331,0.818
46.337000,0.7327,-0.1386,-0.0492,0.747
46.359000,0.6345,-0.1651,-0.1084,0.665
46.360000,0.6090,-0.1851,-0.1478,0.653
46.360000,0.4783,-0.1747,-0.2030,0.548
46.360000,0.3300,-0.1748,-0.1907,0.419
46.361000,0.2156,-0.2568,-0.1884,0.385
46.365000,0.1520,-0.2954,-0.2784,0.433
46.371000,0.1020,-0.3836,-0.4533,0.603
46.375000,0.2138,-0.3745,-0.6390,0.771
46.380000,0.2637,-0.2969,-0.7771,0.873
46.384000,0.2735,-0.1951,-0.8305,0.896
46.389000,0.1354,-0.2161,-0.9124,0.947
46.394000,-0.1279,-0.2821,-0.9760,1.024
46.399000,-0.3881,-0.2985,-0.9663,1.083
46.404000,-0.6107,-0.2439,-0.8475,1.073
46.409000,-0.7882,-0.2081,-0.7045,1.077
46.414000,-1.0438,-0.2017,-0.5293,1.188
46.419000,-1.2615,-0.2798,-0.4535,1.369
46.433000,-1.3283,-0.3763,-0.4785,1.461
46.434000,-1.1177,-0.4889,-0.5391,1.334
46.435000,-0.7497,-0.4944,-0.6129,1.087
46.439000,-0.3318,-0.4385,-0.6644,0.862
46.457000,-0.0345,-0.3573,-0.7584,0.839
46.458000,0.0889,-0.3547,-0.8494,0.925
46.458000,0.0474,-0.4178,-0.9660,1.054
46.458000,-0.0190,-0.5200,-1.0073,1.134
46.463000,-0.0240,-0.6351,-0.9557,1.148
46.469000,-0.0550,-0.7127,-0.8729,1.128
46.474000,-0.0510,-0.8033,-0.8141,1.145
46.478000,-0.0801,-0.9510,-0.7237,1.198
46.484000,-0.1792,-1.1464,-0.7481,1.381
46.489000,-0.3587,-1.2938,-0.7469,1.536
46.493000,-0.4858,-1.3956,-0.7373,1.651
46.498000,-0.5536,-1.4423,-0.6952,1.694
46.503000,-0.6795,-1.4425,-0.7564,1.765
46.508000,-0.7906,-1.4322,-0.8751,1.855
46.513000,-0.9007,-1.4713,-0.9769,1.982
46.518000,-0.9038,-1.4916,-0.8580,1.944
46.523000,-0.9435,-1.5541,-0.8597,2.011
46.528000,-1.0858,-1.6661,-0.9725,2.214
46.533000,-1.1075,-1.7939,-1.0815,2.369
46.538000,-0.9349,-1.8718,-1.2526,2.439
46.543000,-0.7044,-1.8688,-1.3739,2.424
46.547000,-0.4945,-1.7562,-1.4720,2.344
46.552000,-0.5130,-1.6181,-1.5855,2.323
